,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk_passing,Nation_passing,Pos_passing,Squad_passing,Comp_passing,Age_passing,Born_passing,90s_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches_passing,Rk_passtype,Nation_passtype,Pos_passtype,Squad_passtype,Comp_passtype,Age_passtype,Born_passtype,90s_passtype,Att_passtype,Live,Dead,FK_passtype,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_passtype,Off,Blocks,Matches_passtype,Rk_gsc,Nation_gsc,Pos_gsc,Squad_gsc,Comp_gsc,Age_gsc,Born_gsc,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches_gsc,Rk_defense,Nation_defense,Pos_defense,Squad_defense,Comp_defense,Age_defense,Born_defense,90s_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_defense,Tkl%,Lost,Blocks_defense,Sh_defense,Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Rk_possession,Nation_possession,Pos_possession,Squad_possession,Comp_possession,Age_possession,Born_possession,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC,1/3_possession,CPA,Mis,Dis,Rec,PrgR,Matches_possession,Rk_playingtime,Nation_playingtime,Pos_playingtime,Squad_playingtime,Comp_playingtime,Age_playingtime,Born_playingtime,MP,Min,Mn/MP,Min%,90s_playingtime,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches_playingtime
21623,,Unai Eguíluz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,es ESP,DF,Athletic Club,es La Liga,21.0,2002.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
21624,948.0,Unai García,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,6.2,1.0,2.0,1.0,50.0,0.32,0.16,0.5,1.0,14.4,0.0,0.0,0.0,0.1,0.1,0.06,0.9,0.9,Matches,948.0,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,6.2,158.0,202.0,78.2,3503.0,1226.0,46.0,51.0,90.2,88.0,99.0,88.9,24.0,49.0,49.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,12.0,Matches,948.0,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,6.2,202.0,184.0,17.0,15.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,158.0,1.0,0.0,Matches,948.0,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,6.2,2.0,0.32,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,948.0,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,6.2,12.0,9.0,9.0,2.0,1.0,5.0,10.0,50.0,5.0,7.0,1.0,6.0,8.0,20.0,18.0,0.0,Matches,948.0,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,6.2,259.0,26.0,121.0,124.0,16.0,7.0,259.0,1.0,0.0,0.0,1.0,100.0,104.0,379.0,183.0,2.0,2.0,0.0,3.0,3.0,136.0,1.0,Matches,1182,es ESP,DF,Osasuna,es La Liga,31.0,1992.0,9,560.0,62.0,16.4,6.2,6,84.0,4,3,18.0,17,0.9,6.0,12.0,-6.0,-0.96,-0.81,4.5,10.3,-5.8,-0.93,-0.82,Matches
21625,997.0,Unai Gómez,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,9.7,2.0,16.0,7.0,43.8,1.65,0.72,0.13,0.29,17.0,0.0,0.0,0.0,1.5,1.5,0.09,0.5,0.5,Matches,997.0,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,9.7,198.0,260.0,76.2,3259.0,762.0,100.0,122.0,82.0,70.0,90.0,77.8,21.0,34.0,61.8,0.0,0.7,0.7,-0.7,12.0,18.0,3.0,0.0,28.0,Matches,997.0,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,9.7,260.0,234.0,26.0,6.0,1.0,1.0,21.0,0.0,14.0,11.0,1.0,0.0,198.0,0.0,5.0,Matches,997.0,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,9.7,25.0,2.57,14.0,6.0,1.0,2.0,1.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,Matches,997.0,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,9.7,12.0,10.0,2.0,6.0,4.0,5.0,10.0,50.0,5.0,13.0,2.0,11.0,2.0,14.0,9.0,0.0,Matches,997.0,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,9.7,366.0,8.0,38.0,176.0,160.0,26.0,366.0,29.0,12.0,41.4,14.0,48.3,221.0,1400.0,649.0,20.0,17.0,2.0,14.0,22.0,244.0,48.0,Matches,1246,es ESP,MF,Athletic Club,es La Liga,20.0,2003.0,25,875.0,35.0,25.6,9.7,9,64.0,1,16,19.0,12,1.92,17.0,11.0,6.0,0.62,-0.02,12.2,9.4,2.8,0.28,-0.02,Matches
21626,,Unai Hernandez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,es ESP,MF,Barcelona,es La Liga,18.0,2004.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
21627,1511.0,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,1.0,32.0,5.0,15.6,1.37,0.21,0.03,0.2,28.0,3.0,0.0,0.0,1.1,1.1,0.04,-0.1,-0.1,Matches,1511.0,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,1184.0,1462.0,81.0,21271.0,6407.0,547.0,585.0,93.5,473.0,552.0,85.7,133.0,254.0,52.4,2.0,2.5,2.7,-0.5,31.0,113.0,26.0,7.0,116.0,Matches,1511.0,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,1462.0,1340.0,109.0,53.0,3.0,18.0,73.0,10.0,43.0,22.0,8.0,1.0,1184.0,13.0,19.0,Matches,1511.0,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,58.0,2.47,34.0,15.0,2.0,4.0,0.0,3.0,3.0,0.13,2.0,0.0,0.0,0.0,0.0,1.0,Matches,1511.0,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,48.0,24.0,18.0,23.0,7.0,21.0,53.0,39.6,32.0,24.0,3.0,21.0,16.0,64.0,15.0,2.0,Matches,1511.0,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,23.4,1675.0,35.0,340.0,980.0,371.0,16.0,1675.0,39.0,22.0,56.4,17.0,43.6,886.0,4167.0,1964.0,32.0,24.0,2.0,26.0,23.0,1128.0,59.0,Matches,1877,es ESP,MF,Rayo Vallecano,es La Liga,27.0,1995.0,35,2108.0,60.0,61.6,23.4,28,70.0,5,7,23.0,2,1.06,19.0,28.0,-9.0,-0.38,0.3,26.1,27.4,-1.3,-0.05,0.01,Matches
21628,1625.0,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,1625.0,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,28.0,45.0,62.2,934.0,792.0,5.0,6.0,83.3,13.0,13.0,100.0,10.0,26.0,38.5,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,Matches,1625.0,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,45.0,22.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,Matches,1625.0,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,1.0,0.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1625.0,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1625.0,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,1.6,46.0,32.0,43.0,3.0,0.0,0.0,46.0,0.0,0.0,,0.0,,22.0,94.0,55.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Matches,2013,es ESP,GK,Real Sociedad,es La Liga,21.0,2001.0,2,142.0,71.0,4.2,1.6,1,90.0,1,1,52.0,36,0.5,2.0,3.0,-1.0,-0.63,-0.99,2.0,2.5,-0.6,-0.35,-0.47,Matches
21629,1923.0,Unai Núñez,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,31.1,1.0,22.0,5.0,22.7,0.71,0.16,0.05,0.2,14.4,1.0,0.0,0.0,1.4,1.4,0.07,-0.4,-0.4,Matches,1923.0,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,31.1,1303.0,1635.0,79.7,26581.0,10797.0,410.0,472.0,86.9,712.0,807.0,88.2,168.0,314.0,53.5,0.0,0.8,1.0,-0.8,10.0,97.0,2.0,0.0,106.0,Matches,1923.0,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,31.1,1635.0,1547.0,86.0,82.0,2.0,35.0,1.0,4.0,0.0,0.0,0.0,0.0,1303.0,2.0,15.0,Matches,1923.0,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,31.1,26.0,0.84,19.0,1.0,1.0,2.0,1.0,2.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,Matches,1923.0,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,31.1,51.0,28.0,30.0,19.0,2.0,23.0,49.0,46.9,26.0,38.0,24.0,14.0,52.0,103.0,153.0,3.0,Matches,1923.0,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,31.1,2025.0,278.0,1049.0,886.0,102.0,39.0,2025.0,12.0,10.0,83.3,2.0,16.7,1086.0,5296.0,2799.0,10.0,10.0,2.0,31.0,5.0,1131.0,2.0,Matches,2372,es ESP,DF,Celta Vigo,es La Liga,26.0,1997.0,34,2801.0,82.0,81.9,31.1,31,88.0,27,3,22.0,4,0.97,36.0,49.0,-13.0,-0.42,-0.71,40.5,48.8,-8.3,-0.27,-0.91,Matches
21630,2276.0,Unai Ropero,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,2276.0,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,4.0,5.0,80.0,46.0,20.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2276.0,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,Matches,2276.0,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2276.0,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2276.0,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,7.0,0.0,1.0,1.0,5.0,1.0,7.0,2.0,0.0,0.0,2.0,100.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches,2813,es ESP,MF,Alavés,es La Liga,21.0,2001.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,0.26,0.6,0.0,0.6,9.45,9.43,Matches
21631,2438.0,Unai Simón,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,2438.0,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,728.0,1227.0,59.3,23132.0,18785.0,109.0,111.0,98.2,338.0,344.0,98.3,281.0,765.0,36.7,0.0,0.0,0.1,0.0,1.0,25.0,0.0,0.0,0.0,Matches,2438.0,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,1227.0,855.0,367.0,127.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,5.0,1.0,Matches,2438.0,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,8.0,0.23,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,Matches,2438.0,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,2.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,Matches,2438.0,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,35.4,1301.0,968.0,1293.0,8.0,0.0,0.0,1301.0,0.0,0.0,,0.0,,697.0,3823.0,2165.0,0.0,0.0,0.0,0.0,0.0,549.0,0.0,Matches,3017,es ESP,GK,Athletic Club,es La Liga,26.0,1997.0,36,3182.0,88.0,93.0,35.4,36,88.0,34,0,,1,1.81,58.0,33.0,25.0,0.71,1.09,50.1,38.4,11.6,0.33,0.41,Matches
21632,1008.0,Urko González,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,1.7,0.0,2.0,0.0,0.0,1.15,0.0,0.0,,17.1,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,Matches,1008.0,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,1.7,71.0,89.0,79.8,1127.0,293.0,39.0,46.0,84.8,30.0,33.0,90.9,2.0,9.0,22.2,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,Matches,1008.0,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,1.7,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,Matches,1008.0,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,1.7,1.0,0.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1008.0,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,1.7,4.0,1.0,0.0,3.0,1.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1.0,5.0,6.0,0.0,Matches,1008.0,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,1.7,109.0,8.0,30.0,65.0,14.0,1.0,109.0,2.0,1.0,50.0,1.0,50.0,51.0,257.0,149.0,1.0,0.0,0.0,2.0,3.0,75.0,1.0,Matches,1263,es ESP,MF,Real Sociedad,es La Liga,22.0,2001.0,5,156.0,31.0,4.6,1.7,2,51.0,0,3,18.0,32,1.4,3.0,3.0,0.0,0.0,-0.33,1.5,1.9,-0.4,-0.24,-0.35,Matches
21633,,Uroš Kabić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593,rs SRB,MF,Torino,it Serie A,19.0,2004.0,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
21634,2165.0,Uroš Račić,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,1.0,17.0,4.0,23.5,1.87,0.44,0.06,0.25,24.3,2.0,0.0,0.0,0.8,0.8,0.05,0.2,0.2,Matches,2165.0,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,322.0,396.0,81.3,5773.0,1601.0,134.0,153.0,87.6,151.0,169.0,89.3,29.0,57.0,50.9,1.0,0.3,0.3,0.7,6.0,30.0,4.0,0.0,37.0,Matches,2165.0,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,396.0,391.0,5.0,4.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,322.0,0.0,4.0,Matches,2165.0,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,17.0,1.86,13.0,0.0,0.0,3.0,1.0,0.0,3.0,0.33,2.0,0.0,0.0,1.0,0.0,0.0,Matches,2165.0,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,10.0,4.0,6.0,4.0,0.0,0.0,9.0,0.0,9.0,16.0,7.0,9.0,7.0,17.0,22.0,0.0,Matches,2165.0,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,481.0,30.0,117.0,284.0,83.0,5.0,481.0,7.0,6.0,85.7,1.0,14.3,240.0,1134.0,493.0,5.0,6.0,0.0,9.0,6.0,310.0,11.0,Matches,2682,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,22,820.0,37.0,24.0,9.1,8,69.0,1,14,19.0,10,0.73,5.0,21.0,-16.0,-1.76,-1.2,6.0,16.5,-10.4,-1.14,-0.75,Matches
21635,,Val Adedokun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,ie IRL,FW,Brentford,eng Premier League,20.0,2003.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
21636,153.0,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,0.0,9.0,2.0,22.2,1.46,0.32,0.0,0.0,19.9,0.0,0.0,0.0,0.5,0.5,0.05,-0.5,-0.5,Matches,153.0,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,155.0,179.0,86.6,2784.0,585.0,50.0,60.0,83.3,90.0,97.0,92.8,10.0,12.0,83.3,0.0,0.1,0.3,-0.1,2.0,14.0,1.0,1.0,21.0,Matches,153.0,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,179.0,171.0,7.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,155.0,1.0,3.0,Matches,153.0,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,6.0,0.97,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,153.0,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,19.0,13.0,6.0,9.0,4.0,5.0,13.0,38.5,8.0,5.0,1.0,4.0,6.0,25.0,9.0,0.0,Matches,153.0,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,6.2,264.0,13.0,69.0,136.0,65.0,11.0,264.0,8.0,2.0,25.0,5.0,62.5,166.0,1141.0,424.0,10.0,11.0,2.0,12.0,3.0,150.0,17.0,Matches,196,fr FRA,MF,Reims,fr Ligue 1,17.0,2005.0,15,555.0,37.0,18.1,6.2,7,61.0,0,8,16.0,3,1.47,9.0,6.0,3.0,0.49,0.77,9.0,8.1,0.9,0.14,0.24,Matches
21637,455.0,Valentin Carboni,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,2.0,23.0,7.0,30.4,1.77,0.54,0.09,0.29,18.3,0.0,0.0,0.0,2.3,2.3,0.1,-0.3,-0.3,Matches,455.0,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,436.0,523.0,83.4,6962.0,1487.0,225.0,260.0,86.5,175.0,193.0,90.7,28.0,38.0,73.7,3.0,1.7,1.4,1.3,23.0,30.0,8.0,1.0,57.0,Matches,455.0,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,523.0,507.0,16.0,3.0,4.0,4.0,14.0,2.0,6.0,2.0,2.0,0.0,436.0,0.0,20.0,Matches,455.0,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,42.0,3.23,36.0,2.0,1.0,1.0,0.0,2.0,4.0,0.31,3.0,0.0,0.0,1.0,0.0,0.0,Matches,455.0,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,25.0,15.0,10.0,12.0,3.0,8.0,26.0,30.8,18.0,12.0,1.0,11.0,7.0,32.0,4.0,0.0,Matches,455.0,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,13.0,676.0,5.0,83.0,329.0,281.0,41.0,676.0,49.0,24.0,49.0,18.0,36.7,465.0,3385.0,1577.0,52.0,33.0,18.0,30.0,15.0,500.0,75.0,Matches,567,ar ARG,"MF,FW",Monza,it Serie A,18.0,2005.0,31,1169.0,38.0,34.2,13.0,10,70.0,2,21,22.0,6,1.16,14.0,20.0,-6.0,-0.46,-0.22,14.0,19.0,-4.9,-0.38,0.09,Matches
21638,963.0,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,33.8,2.0,18.0,5.0,27.8,0.53,0.15,0.11,0.4,12.6,0.0,0.0,0.0,1.6,1.6,0.09,0.4,0.4,Matches,963.0,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,33.8,1031.0,1380.0,74.7,17674.0,8250.0,512.0,593.0,86.3,425.0,541.0,78.6,83.0,192.0,43.2,3.0,1.6,1.8,1.4,24.0,106.0,18.0,7.0,116.0,Matches,963.0,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,33.8,1380.0,1030.0,347.0,31.0,4.0,2.0,61.0,316.0,0.0,0.0,0.0,0.0,1031.0,3.0,32.0,Matches,963.0,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,33.8,63.0,1.86,47.0,7.0,5.0,2.0,2.0,0.0,3.0,0.09,2.0,0.0,1.0,0.0,0.0,0.0,Matches,963.0,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,33.8,55.0,33.0,35.0,16.0,4.0,30.0,46.0,65.2,16.0,40.0,11.0,29.0,35.0,90.0,99.0,0.0,Matches,963.0,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,33.8,1728.0,123.0,586.0,808.0,353.0,45.0,1728.0,34.0,16.0,47.1,11.0,32.4,807.0,4816.0,2894.0,76.0,32.0,6.0,38.0,20.0,849.0,86.0,Matches,1203,fr FRA,DF,Lecce,it Serie A,23.0,2000.0,37,3044.0,82.0,89.0,33.8,35,86.0,26,2,25.0,0,1.03,28.0,42.0,-14.0,-0.41,1.5,38.4,46.1,-7.7,-0.23,0.38,Matches
21639,2273.0,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,0.0,10.0,3.0,30.0,1.06,0.32,0.0,0.0,19.7,0.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6,Matches,2273.0,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,504.0,577.0,87.3,9308.0,2852.0,178.0,209.0,85.2,267.0,285.0,93.7,43.0,62.0,69.4,0.0,0.8,1.2,-0.8,9.0,72.0,10.0,1.0,73.0,Matches,2273.0,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,577.0,557.0,19.0,17.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,504.0,1.0,6.0,Matches,2273.0,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,28.0,2.96,25.0,0.0,2.0,0.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2273.0,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,23.0,12.0,9.0,12.0,2.0,14.0,26.0,53.8,12.0,16.0,4.0,12.0,15.0,38.0,18.0,0.0,Matches,2273.0,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,685.0,27.0,135.0,413.0,143.0,10.0,685.0,10.0,5.0,50.0,5.0,50.0,511.0,2879.0,1333.0,19.0,14.0,1.0,14.0,8.0,465.0,10.0,Matches,2810,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,10,851.0,85.0,27.8,9.5,10,85.0,8,0,,0,1.3,11.0,12.0,-1.0,-0.11,-0.59,15.3,7.8,7.5,0.79,0.3,Matches
21640,2279.0,Valentin Rosier,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,0.0,1.0,0.0,0.0,1.7,0.0,0.0,,23.3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,Matches,2279.0,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,28.0,33.0,84.8,401.0,158.0,15.0,17.0,88.2,11.0,12.0,91.7,0.0,2.0,0.0,0.0,0.1,0.1,-0.1,2.0,2.0,2.0,0.0,5.0,Matches,2279.0,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,33.0,27.0,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,Matches,2279.0,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,4.0,6.92,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2279.0,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,2.0,3.0,5.0,0.0,Matches,2279.0,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,47.0,3.0,13.0,20.0,15.0,3.0,47.0,1.0,0.0,0.0,1.0,100.0,24.0,196.0,102.0,3.0,3.0,1.0,2.0,1.0,21.0,2.0,Matches,2817,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,3,53.0,18.0,1.7,0.6,0,,0,3,18.0,2,0.67,0.0,0.0,0.0,0.0,-0.33,0.6,1.1,-0.5,-0.92,-1.37,Matches
